TF,t
ZNF317,1.6810178557041486
ZNF318,5.596213800758824
ZNF319,-2.2612855870099136
ZNF32,-7.117555715229685
ZNF320,-2.9654906888913475
ZNF322,-5.3492073290065845
ZNF324,3.2265502569129225
ZNF324B,0.8891861669925548
ZNF329,-3.2552351239000874
ZNF331,5.23179647391509
ZNF333,-2.6126610474775993
ZNF334,-6.412323026783855
ZNF335,-1.2026846577503547
ZNF337,-4.819028177993825
ZNF33A,-7.502275360703733
ZNF33B,-8.908303744538232
ZNF34,-2.2676932321204797
ZNF341,-3.6048255193576737
ZNF343,1.9490296757139087
ZNF345,-8.363594363166396
ZNF347,-3.8145630234206407
ZNF35,7.854976296889559
ZNF350,-2.311078924409489
ZNF354A,-1.5576510021878813
ZNF354B,-1.3088786089761386
ZNF354C,5.739324137562284
ZNF358,-0.1909723821125207
ZNF362,-4.184543675126302
ZNF366,-3.1651568887235944
ZNF37A,-1.7856375231398236
ZNF382,-1.5793286254615027
ZNF383,3.7241396316138724
ZNF384,1.522165357879157
ZNF391,-7.2709146855635565
ZNF394,6.214737817463572
ZNF396,7.309448340002171
ZNF397,6.5018631862986265
ZNF398,-1.2096975927440201
ZNF404,-6.97349837923413
ZNF407,-4.632752243521297
ZNF408,0.17286626988519008
ZNF41,-6.1439984807209305
ZNF410,2.6049777114826216
ZNF414,-3.186079185626558
ZNF415,-3.6574703618359474
ZNF416,-1.5757039190758986
ZNF417,-4.151562659713048
ZNF418,-3.1504552370460766
ZNF419,-1.4314266043136687
ZNF420,-4.826379203178578
ZNF423,-4.036217672100958
ZNF425,-4.630002728741353
ZNF426,-0.39164286064197307
ZNF429,-5.896793990663525
ZNF43,-5.034981399533876
ZNF430,-0.4661897941882291
ZNF431,3.684929899163919
ZNF432,0.19372033086077584
ZNF433,-1.3452531684908118
ZNF436,-1.2378320273897947
ZNF438,6.463636171607347
ZNF439,-3.9303380718124226
ZNF44,-3.6164932798215492
ZNF440,-1.9983170154851582
ZNF441,-4.901749040285392
ZNF442,-0.4846315708300637
ZNF443,-4.868496469702949
ZNF444,-4.202632438665225
ZNF445,-8.023494217896229
ZNF446,-2.019672204123381
ZNF449,-1.1296682216914813
ZNF45,-5.050094285336822
ZNF451,0.6659283559182931
ZNF454,-0.8108671245965176
ZNF460,6.7997375123532136
ZNF461,-4.723300724786166
ZNF462,-6.213769045946998
ZNF467,2.0281921355448738
ZNF468,-0.29436314379971645
ZNF469,3.5228730198141687
ZNF470,-2.596255057043758
ZNF471,-6.4573111646549854
ZNF48,0.05450065974535238
ZNF480,-1.7745893094096603
ZNF483,-1.6993349016580286
ZNF484,-1.2047559665365788
ZNF485,1.032394172218294
ZNF487,-2.6108973156044555
ZNF490,-0.5571367036920546
ZNF491,-7.646592602415975
ZNF493,-6.067400638865436
ZNF496,-3.7222265507388386
ZNF497,-5.375075624829028
ZNF500,-6.412135651460587
ZNF501,-5.491579537208331
ZNF502,-1.4287006472637045
ZNF506,-3.812432831255768
ZNF507,-3.3283743286324863
ZNF510,-5.7313249044302275
ZNF511,-3.370306934415002
ZNF512,-5.502730751838854
ZNF512B,-4.036892381924915
ZNF513,4.809645247666622
ZNF514,-6.690298292974494
ZNF516,0.2684008588252265
ZNF517,-4.469758466946887
ZNF518A,-9.226731202725393
ZNF518B,2.024303626819453
ZNF519,-9.822745312640732
ZNF521,-7.046912348608691
ZNF524,-1.121997584339013
ZNF525,-1.770396238344809
ZNF526,-2.754671360338484
ZNF527,-4.350199828754049
ZNF528,-2.471145618070773
ZNF529,-0.796270912108631
ZNF530,-6.003363194905515
ZNF532,-3.4573101578384096
ZNF536,-2.481955660602637
ZNF540,3.8172365699446758
ZNF541,-1.6544354937820167
ZNF543,-0.796460937098603
ZNF544,-4.521366780066912
ZNF546,-9.142210217299366
ZNF547,-1.15812085103779
ZNF548,1.0726359348298227
ZNF549,-1.8472573382846118
ZNF550,-2.157402239039921
ZNF551,-0.22917778482290665
ZNF552,-1.4544470494891226
ZNF554,-2.8628137959785156
ZNF555,-3.0593792014453034
ZNF556,0.21246248238232235
ZNF557,-1.2769064264495595
ZNF558,-3.002800322472566
ZNF559,-4.739789911375678
ZNF561,-5.655840693061475
ZNF562,6.947048417102787
ZNF563,-1.8016472030672792
ZNF565,-0.34036624673916144
ZNF566,-2.890856683560167
ZNF567,-1.41447300506851
ZNF568,5.191087353222062
ZNF569,-6.389847101877466
ZNF57,0.8210461009728305
ZNF570,-1.8942236458441584
ZNF571,-3.4603932992100317
ZNF572,-4.342771070651169
ZNF573,-5.683336235209636
ZNF574,-1.0347088626366776
ZNF575,-3.1290529545613945
ZNF576,-5.446841394972757
ZNF577,-5.248263756144469
ZNF578,0.2098041350425423
ZNF579,1.5354227873044706
ZNF580,-0.4033056562364456
ZNF581,-2.477761355674372
ZNF582,-0.9154807449510037
ZNF583,-0.7695223447964906
ZNF584,1.132662063839643
ZNF585A,-8.248367458459757
ZNF585B,-5.361652713060659
ZNF586,-0.7305892101111985
ZNF587,-2.3159526901481566
ZNF589,4.054701799692091
ZNF592,0.007279360094163539
ZNF594,-6.6102190702207375
ZNF595,-0.06651362368300567
ZNF596,-5.384034690875902
ZNF597,2.8312688494945797
ZNF599,-6.821098968528951
ZNF600,-0.0503532528569566
ZNF605,-7.156360693141175
ZNF606,7.740521236509508
ZNF607,-5.221538549683763
ZNF610,-3.5581481640265116
ZNF611,-3.8519256621167544
ZNF613,-2.184099499155755
ZNF614,3.5844718024008233
ZNF615,-2.6233562996667863
ZNF616,-6.392096724064533
ZNF618,-9.678828717596847
ZNF619,-6.610416806960984
ZNF620,-0.6080108979113114
ZNF621,-5.452069664823189
ZNF623,-7.737469308907663
ZNF624,-5.931114288417966
ZNF626,-4.64119171402392
ZNF627,-4.310686708162903
ZNF628,1.7637486545687886
ZNF629,1.500138588600821
ZNF639,-1.4999949617454251
ZNF641,-7.750359794741562
ZNF644,2.0783215441517986
ZNF646,-2.8899372367250753
ZNF649,-3.733339741838252
ZNF652,-3.2828271627307886
ZNF653,-0.15341596303282937
ZNF654,5.113334694464235
ZNF655,1.5494314094641648
ZNF658,5.012706718138117
ZNF660,-0.8367127854257215
ZNF662,-8.256381991380353
ZNF664,-3.3650182284574792
ZNF665,-5.211469373920098
ZNF667,-0.19065171852427937
ZNF668,0.7985695705965327
ZNF669,2.3174951867955493
ZNF670,3.5036357888645266
ZNF671,-1.6203595837774656
ZNF672,5.485473632429973
ZNF674,-5.8054330232091536
ZNF675,-4.583650797159021
ZNF676,-0.4034664865215337
ZNF677,-3.502918661367829
ZNF678,-5.388194115466526
ZNF680,-8.332640254035448
ZNF681,-4.734740734954536
ZNF682,-3.3076017864645095
ZNF683,0.9460736062223963
ZNF684,-6.884807399093811
ZNF687,-1.101015971374606
ZNF689,-0.5984166200626351
ZNF69,-5.462793173900574
ZNF691,-7.289743124011655
ZNF692,-2.8215720256513745
ZNF696,-2.8322099407140273
ZNF697,4.31862722955061
ZNF699,-1.6307049142883743
ZNF7,-2.4365465242778033
ZNF70,-6.158803306984539
ZNF700,-0.8086129542180012
ZNF701,-5.162841143803743
ZNF707,-2.7013808623252147
ZNF708,-1.37815734799912
ZNF71,-0.6500030796065366
ZNF710,1.2654152660856943
ZNF711,-3.0713839489752464
ZNF713,-3.9185802008664328
ZNF714,-4.934979483924899
ZNF717,-9.116349580693607
ZNF718,-3.701023104006892
ZNF721,-2.402733384020993
ZNF726,-2.8260136548271086
ZNF736,-6.980430227508098
ZNF737,-6.659946415014867
ZNF74,-4.125720794258605
ZNF740,-0.39758801664012416
ZNF746,-2.6786225196029028
ZNF749,5.503923208633429
ZNF750,1.670003363186635
ZNF75A,-3.7719610467028963
ZNF75D,-7.693134266443994
ZNF76,-5.953515397379381
ZNF761,-0.47732424498120013
ZNF763,-3.8723712608405623
ZNF764,-0.49466743568961186
ZNF765,-3.366938211794205
ZNF766,1.810736925937664
ZNF768,-3.8410778265996184
ZNF77,0.7630178161122095
ZNF770,4.226239207120591
ZNF771,-1.4939110167522804
ZNF772,-4.144882087687334
ZNF773,-0.6170982577423333
ZNF774,-4.558689330146034
ZNF775,-4.244910761271936
ZNF776,-6.31695075742333
ZNF777,-0.9665677216028472
ZNF778,1.0314735458217992
ZNF780A,-7.742287468677301
ZNF780B,-8.235856824944277
ZNF781,-4.045426660803644
ZNF782,-5.896825657646429
ZNF784,-1.7554848932132932
ZNF785,-5.4517465647978725
ZNF786,-2.813625189051494
ZNF787,3.6267840616633156
ZNF789,-6.75769208135326
ZNF79,-2.2305069703952047
ZNF790,-4.889142575302549
ZNF791,0.4343489933865953
ZNF792,-2.3267216300110154
ZNF793,-7.361370592310129
ZNF799,-2.2260351475603146
ZNF8,0.14903759445580891
ZNF800,13.058748435585365
ZNF805,2.4489140537886747
ZNF808,-6.719478341480632
ZNF81,-1.709914674964471
ZNF813,-4.178035670398295
ZNF814,-1.87792178626441
ZNF816,-2.766741908013223
ZNF823,-3.719324813843185
ZNF827,-8.772530791166131
ZNF829,-2.702054113806332
ZNF83,3.238764090448644
ZNF835,-4.191723165563684
ZNF836,-3.700526505734852
ZNF837,-3.223448664718733
ZNF84,-7.411263867544579
ZNF841,1.0749076841581044
ZNF844,-3.634668786835079
ZNF845,-1.9555086240023403
ZNF846,-9.023510249907076
ZNF85,1.5833628498276724
ZNF853,-2.622885683372421
ZNF860,-3.825404488346731
ZNF879,-5.305598500712377
ZNF880,0.06130967779361782
ZNF883,-3.7977419957379013
ZNF891,-5.278333141895524
ZNF90,-5.204119255481174
ZNF91,6.652930895008404
ZNF92,1.869220677928747
ZNF93,1.3765033877979973
ZSCAN1,-1.494705045390783
ZSCAN12,-4.7226660492632
ZSCAN16,-0.5811176254372223
ZSCAN2,-3.9977905683638926
ZSCAN20,-3.095996300921336
ZSCAN21,-1.6164082993535784
ZSCAN22,-0.8011278573152284
ZSCAN25,-3.085236980171505
ZSCAN26,-9.650216820619606
ZSCAN29,-3.3574963299166027
ZSCAN30,-7.178117862800932
ZSCAN31,-2.6250545427714913
ZSCAN32,-0.7789828285043808
ZSCAN4,1.61419317808288
ZSCAN5A,-1.887702157874251
ZSCAN9,-1.9071643222314658
ZXDA,-6.251625594684627
ZXDB,1.9827056732889796
ZXDC,-4.182061302211649
ZZZ3,0.781366301085178
