TF,t
PATZ1,3.3796079763266
PAX1,0.13737695554485368
PAX2,0.6578776140392455
PAX3,1.9956158614764496
PAX4,-0.14911104128404173
PAX5,1.492329382337185
PAX6,0.7634782888610854
PAX7,-1.6877551432151885
PAX9,0.8278839016855823
PBX1,-3.319403256900532
PBX2,0.6691663525813957
PBX3,-1.3701906436884932
PBX4,0.46327178224783044
PCGF2,-2.3364286088938715
PDX1,-0.3772736371483387
PEG3,-1.3914054057752496
PGR,-0.20099537947711082
PHOX2A,1.9350372947272836
PHOX2B,2.289041860691833
PITX1,-2.6566505845780664
PITX3,-0.8970680130771447
PKNOX1,0.0219570342926275
PKNOX2,-2.3868912664290187
PLAG1,0.44552231718525337
PLAGL1,-5.250805478117309
PLAGL2,1.8916645792407056
POU2F1,1.3226666325188632
POU2F3,0.5685894603540614
POU3F1,-0.5579989364281117
POU3F2,1.6135847269866763
POU3F3,-0.8658169386871831
POU3F4,0.345111261743415
POU4F1,0.05669452500662327
POU4F2,-0.5259504615074488
POU4F3,-0.42596679620672473
POU5F1,-1.032743345140741
POU5F1B,0.345111261743415
POU6F1,-1.0863321719359986
POU6F2,-1.5122375627999431
PPARA,-0.9258770469973505
PPARD,3.082783768479187
PPARG,1.0179503176419562
PRDM1,1.6753096467298212
PRDM10,-1.1916971898725084
PRDM14,3.0429818277503657
PRDM15,1.6399157694290245
PRDM16,-3.079050642964815
PRDM2,-0.060440851190288046
PRDM4,1.371804417853233
PRDM5,4.1953445295300975
PRDM6,-3.5901652364260634
PRDM8,-3.6315799420090626
PROP1,0.9581783869323519
PROX1,1.4340760771299486
PROX2,-1.5847630249310323
PRRX1,-1.897729053314213
PRRX2,2.0119811632106868
PTF1A,0.9932876499714773
PURA,-2.0276919252968044
PURB,3.5474874621850647
PURG,-2.450714484551019
RARA,3.432177419538618
RARB,0.1518078969255732
RARG,0.8650489186533202
RAX,-0.04198467587549675
RAX2,0.6173175543090694
RBAK,0.5935416211102631
RBPJ,2.0630073439965533
REL,2.8185645288949006
RELA,5.132352350448634
RELB,1.4957163320268612
RFX1,-1.0997694977884458
RFX2,-1.5487117818645533
RFX3,2.9995745456628673
RFX4,-2.2345377588730577
RFX7,-1.8719497057833212
RFX8,-0.783531714681386
RHOXF1,0.07094653283129881
RLF,5.85118425786516
RORA,0.493995156062969
RORB,-1.4995889434281366
RORC,-0.9737653981188565
RREB1,-0.7536953511360409
RUNX1,1.3953250812988736
RUNX2,1.9647801488564398
RUNX3,-1.9167625721178465
RXRA,-0.7283058197804118
RXRB,0.27259728723180543
RXRG,-2.7869351651153007
SALL1,-0.7141712126964154
SALL2,-4.396050069129198
SALL4,-0.11986860091277794
SATB1,-0.5694133257948586
SATB2,-1.152952307404952
SCRT1,1.4257627257486887
SCRT2,-0.7841567074658035
SCX,0.07532486542118248
SETDB1,-1.2764867271030866
SHOX,0.6173175543090694
SHOX2,-0.5425600471155725
SIM2,-1.0019666829500626
SIX1,-0.6858049937611396
SIX2,-1.7521307926222354
SIX3,-1.5629509001677848
SIX4,1.0232298046529467
SIX5,-1.4513262482083498
SKI,1.128200242518505
SMAD1,-0.10971432420007698
SMAD3,2.389218329943182
SMAD4,3.9187651211949666
SMAD5,-0.08208594303386843
SMAD9,0.028174565746670134
SNAI1,-2.86132623741368
SNAI2,-2.531056660755293
SNAI3,-1.0903059365409067
SNAPC4,-0.16194635468415672
SOX1,-0.6718595375141218
SOX10,2.1032236670376148
SOX11,1.6153238884358656
SOX12,-2.5231432805995566
SOX13,0.16268115622138077
SOX15,-2.6627943593666026
SOX17,2.212695670593355
SOX18,1.399547702834657
SOX2,-1.5784386899024547
SOX21,1.2308542745337996
SOX3,-0.5181924578040662
SOX4,1.034450056847306
SOX5,-1.2370434368480936
SOX6,0.3366296324964441
SOX7,7.810422745962126
SOX8,-1.906548738199628
SP1,4.277150063648902
SP100,4.104959281595946
SP110,4.003686268966765
SP140,3.1640201463723407
SP140L,2.510388662531699
SP2,-1.0280201827877982
SP3,-0.24446029406540978
SP4,-0.444452474462156
SP5,-1.99813165393689
SP6,1.584137688000918
SP8,0.437192726120387
SPI1,3.307011737725113
SPIB,1.1727873800758122
SPIC,-1.8515169851475421
SPZ1,-1.4631458906595145
SREBF1,0.7242756224749535
SREBF2,1.394476732597373
SRF,2.385197049888602
SRY,-0.6827631987705453
ST18,0.33622864891468285
STAT1,4.750518925671621
STAT2,1.5393128227600228
STAT3,5.26796177245574
STAT4,0.3905028241984502
STAT5A,1.5306604717280243
STAT5B,0.9866398615353339
STAT6,2.632746378220946
TAL1,-0.5329544598223703
TBP,2.5485086739923997
TBPL1,-1.248576986739941
TBR1,0.27848235340945465
TBX1,-0.23242855947147434
TBX15,0.9563639222684446
TBX18,6.671648118698197
TBX19,-0.028368459482646605
TBX2,-1.2370501287997007
TBX20,-0.1377416391734667
TBX21,0.5418117587499482
TBX3,-0.8050763822557565
TBX4,0.1086472935713797
TBX5,0.10181635750569952
TBX6,-2.746814605914598
TCF12,-0.08773454732756147
TCF15,-0.8996139992737019
TCF21,-2.8745970444351405
TCF23,1.8244277715047854
TCF3,-0.9097492693109943
TCF4,-2.127681812909397
TCF7,1.2735284135392408
TCF7L1,-3.772308126978043
TCF7L2,0.7217948291674151
TCFL5,-3.114825968985144
TEAD1,-1.4374882439432441
TEAD2,-0.6864637953517275
TEAD3,2.3003051379714985
TEAD4,1.558795139537377
TEF,0.18011637332226088
TERF1,0.5205104905019923
TERF2,1.3466149929391913
TET1,-2.813502953374401
TFAP2A,1.517406244911342
TFAP2B,1.5224465442617725
TFAP2C,-2.168818809774623
TFAP2E,-0.3637053486732895
TFAP4,0.4354675891567384
TFCP2L1,-0.5794421576168886
TFDP1,0.45147159957377936
TFDP2,-1.4648167220253314
TFE3,3.373516522803521
TFEB,0.9703008580434859
TFEC,1.9614662256843998
TGIF1,11.946301367265175
TGIF2,-2.276522376626451
THAP1,0.859210190416805
THAP10,-4.485178115363676
THAP11,0.8574640249490979
THAP2,-1.346115896237127
THAP3,-2.434722659890841
THAP4,-4.7194496016868275
THAP5,0.06528484816730074
THAP6,-4.881145339123942
THAP7,-2.8769234972666857
THAP8,-4.336045228363271
THAP9,-1.553958822006332
THRA,-1.886967325163685
THRB,-0.7602830330212642
TP53,0.10238579547152431
TP63,-0.05877178259176161
TP73,0.5374028518898275
TRERF1,-5.243893208273353
TRPS1,1.7418660777102621
TSC22D1,-2.5049689734780847
TSHZ1,-3.840198716533787
TSHZ2,-0.6855692403047011
TSHZ3,-2.406916599908785
TWIST1,1.3676120887573404
TWIST2,0.9858591211047053
UBP1,-0.9086472661339955
UNCX,-1.146132174537592
USF1,2.4372897443838646
USF2,2.853568697062533
VAX1,0.8968063130090641
VAX2,0.8968063130090641
VDR,0.32240914133835896
VENTX,1.3434051799832818
VEZF1,0.8234322839048592
VSX1,-0.03743291762880011
VSX2,-0.14911104128404173
WIZ,-1.0469240980054797
WT1,1.4743077895620478
XBP1,-0.936352573425608
YBX1,-0.09186111368853535
YBX2,-1.0298039099711884
YBX3,-12.475613122818071
YY1,0.00396482542232883
YY2,-1.9434245673522637
ZBED1,1.8236145959639538
ZBED2,-2.0552936466139258
ZBED3,-3.6327259081601913
ZBED4,3.862293967155136
ZBED5,-2.7974617235566894
ZBED6,0.4160715257268628
ZBTB1,1.5265236785322585
ZBTB11,2.693600456393726
ZBTB12,-3.021144248181694
ZBTB14,-2.8762750412514118
ZBTB16,-0.3398168614876046
ZBTB17,0.5708885460219865
ZBTB18,1.3249843570286433
ZBTB2,4.064514402343347
ZBTB20,0.7470518627968088
ZBTB21,14.585803710407111
ZBTB22,-5.356258468553801
ZBTB24,1.3939564944805427
ZBTB25,-3.5179694502777386
ZBTB26,-3.046709858342567
ZBTB32,-1.268916337116669
ZBTB33,1.3764397527291041
ZBTB34,1.926795862980312
ZBTB37,-5.290201430581856
ZBTB38,-1.0341933140006814
ZBTB39,1.4183123924378975
ZBTB4,2.5783812405086417
ZBTB40,-3.167275734534613
ZBTB41,-2.3101960973156985
ZBTB42,-0.38005937561797787
ZBTB43,7.933372530372829
ZBTB44,0.042572448787641326
ZBTB45,-3.8003146990451784
ZBTB46,-2.4921727368757973
ZBTB47,-1.0630749159980883
ZBTB48,-3.304646889736787
ZBTB49,-1.1934677034817387
ZBTB5,2.518217198835843
ZBTB6,1.068569729865944
ZBTB7A,-2.1207240984642475
ZBTB7B,1.186543618277105
ZBTB7C,-1.3374713843256067
ZBTB8B,-2.34061234623975
ZC3H8,-2.191495817634434
ZEB1,0.28448685055422107
ZEB2,1.5404002037920947
ZFAT,-5.450454217217351
ZFHX2,-3.2344504662013858
ZFHX3,-1.8083210483098597
ZFHX4,-4.044614535763211
ZFP1,-2.4148172739096676
ZFP14,-4.336922684270085
ZFP2,-2.826811036695311
ZFP28,-2.3127481322943213
ZFP3,-0.7012387100630688
ZFP30,-2.2295431012043836
ZFP37,-0.26607087650507366
ZFP41,-3.890619303426084
ZFP42,-2.222482315097478
ZFP62,-3.6516860612644275
ZFP64,-5.823382302618748
ZFP69,-2.1601983888932303
ZFP69B,0.9395010055856275
ZFP82,-2.2233173101679355
ZFP90,-5.613913011642983
ZFP91,3.420731236376261
ZFP92,2.8262693554894613
ZFPM1,0.014866262862369816
ZFPM2,-4.8540878119248365
ZFX,1.565281418722096
ZFY,-0.3895688562727505
ZGLP1,3.337017878857397
ZGPAT,-0.5792550436404638
ZHX1,-5.609454178416077
ZHX2,-2.5785043581523186
ZHX3,0.840388203592179
ZIC1,0.1160636519587843
ZIC3,2.2374377678895674
ZIC4,0.31462108076135364
ZIK1,0.6813149350792416
ZIM3,0.06252132560976771
ZKSCAN1,0.6904639403279291
ZKSCAN2,-0.9149820343654381
ZKSCAN3,-2.348054318330384
ZKSCAN4,-0.6455565895938178
ZKSCAN5,-4.626520621748325
ZKSCAN7,-2.59131278750048
ZKSCAN8,-1.2251972609930928
ZNF10,0.26277802255837374
ZNF100,-2.058504806480644
ZNF101,1.7596951008551898
ZNF107,-1.9794959675148394
ZNF112,-1.1436274083900277
ZNF117,-0.8562088426567698
ZNF121,5.436896659840566
ZNF124,0.4856350925470491
ZNF131,3.641130187155826
ZNF132,-1.0305198855428734
ZNF133,-3.154201769311346
ZNF134,1.0701464616579173
ZNF135,-5.0905171219811045
ZNF136,-0.5062291183773804
ZNF138,-4.2517160088507335
ZNF14,-0.07163218581536607
ZNF140,-0.06919095751445319
ZNF141,0.8217024385615653
ZNF142,-2.399385225295144
ZNF143,0.23114924092809527
ZNF146,5.284011701596907
ZNF148,-1.4771470621871048
ZNF154,-0.19557648488022866
ZNF155,0.6599906569882815
ZNF16,-1.8417960594235505
ZNF160,-0.9090634396793938
ZNF165,1.0990243791511518
ZNF169,-2.2917699016026987
ZNF17,-1.3566855536094184
ZNF174,2.6595159218243114
ZNF175,2.4872323993196197
ZNF18,-3.60084470635178
ZNF180,-2.4265629423460764
ZNF181,-0.5960476706624929
ZNF182,-4.4529520056906415
ZNF184,-1.9072815427152643
ZNF189,3.1394325473576603
ZNF19,-2.346179494026818
ZNF195,1.66311556041934
ZNF197,0.15652860705417002
ZNF2,-0.21275769743237358
ZNF200,1.1164901339864368
ZNF202,-2.205639993486019
ZNF205,-2.769700409081974
ZNF207,5.472027667385782
ZNF208,-0.49375684570198736
ZNF211,-1.7306895559349658
ZNF212,-1.639101279093896
ZNF213,-3.709788553434376
ZNF214,-1.9379297400799742
ZNF215,0.5274844771634957
ZNF217,3.085809746145933
ZNF219,-2.571509309085122
ZNF22,-0.4503522812303107
ZNF221,-0.6857540814928882
ZNF222,2.0776209875961866
ZNF223,1.4938188993325472
ZNF224,2.8710603637381973
ZNF225,-1.7200843321049104
ZNF226,-3.946645787999869
ZNF227,-2.4840017431125565
ZNF229,-0.7454728399746408
ZNF23,-3.3304402897473064
ZNF230,0.9356848673709469
ZNF232,-0.7998603717012546
ZNF233,-3.228022634175126
ZNF234,-1.180829448893323
ZNF235,-1.5991376524580403
ZNF236,-4.740025862827084
ZNF239,-0.22251314639943906
ZNF24,-1.3020958482867249
ZNF248,-2.9353181660011307
ZNF25,-2.8138882729806958
ZNF250,-0.6030241759001315
ZNF251,-5.109712513614121
ZNF253,-1.1311408206180251
ZNF254,-0.2180361959530475
ZNF256,-1.1764748232028537
ZNF257,0.6232518634611384
ZNF26,1.2055691177713834
ZNF260,-1.8562049089648334
ZNF263,-1.788414035239824
ZNF264,-1.56738747101783
ZNF266,-2.1369696390899424
ZNF267,9.645961692703011
ZNF268,2.35079727596147
ZNF273,-1.7007636155068833
ZNF274,-1.4342764757015336
ZNF275,1.2216903736170455
ZNF276,-0.24275979548673954
ZNF277,-0.996771884945269
ZNF28,-0.980060426122962
ZNF280B,-0.6427889197734096
ZNF280C,-1.77815157973705
ZNF280D,-3.6390552632380913
ZNF281,-5.257694931377034
ZNF282,-2.3061709646537203
ZNF283,-2.3743094861126437
ZNF284,-0.981015917745867
ZNF285,-0.5190358638688382
ZNF286A,-0.5159708606128067
ZNF286B,0.16298118462825908
ZNF287,-2.447924253785896
ZNF292,-0.6754834023377683
ZNF296,0.7104145282620827
ZNF3,-1.3805935890584984
ZNF30,-2.4912239749769474
ZNF300,1.7863201018982302
ZNF302,-3.0698890350136496
