ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
FTSJ3,0.44117463566128645,5.141230711085044,1.453206418758864,0.15518705340154423,0.589847751613803,-5.428885096769969
SIL1,-0.4190429801074611,4.482038473445346,-1.4528499067338334,0.15528545321937293,0.589847751613803,-5.429374577345733
RBM43,-0.40705122751199463,3.930865589098606,-1.1804242722070655,0.2487004786571821,0.6852075317508403,-5.430149802109722
PPP2R1B,0.45667509602560585,5.362625810258858,1.4198563287387416,0.16487275543855803,0.6047077439653163,-5.4302100693974085
PUSL1,0.3566571983265483,3.6180431992705806,0.6390169062284424,0.5334579894294669,0.8605555350417896,-5.430597589994549
RAB8B,0.5187212954695744,4.497927132669587,1.3892438899178823,0.174483540627615,0.6150163283346547,-5.43083379751482
BRK1,-0.28877326461246344,7.244814810757264,-1.4513765961358092,0.15569262170947473,0.5911290522778307,-5.431396266246006
GTPBP6,-0.41830812040481646,4.364314475668892,-1.387981451239227,0.17551623352213097,0.6166349026485283,-5.432434417686389
ZBTB48,-0.3781863857500536,4.5582926943625655,-1.3734464574654806,0.1792924299937491,0.6200865692836529,-5.432736130615944
ACOT13,-0.3801193518288457,5.3444972917597395,-1.4496438377438048,0.15617257367874257,0.5924197629059607,-5.433771655826449
ADAMTSL4,0.46471359970236836,5.114648338101933,1.4487026308043873,0.15643376658730118,0.5931446983101836,-5.435060880393929
MICAL1,0.3923432054291256,4.22764387890182,1.4159562215675434,0.16658240979245745,0.6047077439653163,-5.4354498863432115
KIAA0100,0.3023236322137457,6.623170785779301,1.448169672357834,0.15658182035798585,0.5931734534347511,-5.43579057612253
PAPOLG,-0.3155010272770751,4.854899542553139,-1.4481361439253133,0.15659113813235756,0.5931734534347511,-5.435836473380349
ZNF440,0.4293136837411087,4.074529712514756,1.3435283158622962,0.18868199678915473,0.6309962506853164,-5.435970440452406
ALDH1B1,-0.35850512328335515,6.135354517130034,-1.4479185449989989,0.15665162098861737,0.5931734534347511,-5.436134322964122
SMIM15,0.44829014202855433,4.343310270594374,1.4464346322608916,0.15791464753758308,0.5952659068559463,-5.4382987236771
FUBP3,0.3536193181853813,4.41929692876816,1.4138040913773766,0.1666292347676514,0.6047077439653163,-5.4383087174672395
PTGR1,-0.43307026933930004,5.265759083363635,-1.4134558051681902,0.16673076004494164,0.6047077439653163,-5.4387738370294425
ZNF383,-0.38881483346454626,4.5763549014824925,-1.3687712595975523,0.18073523950228812,0.6220261618169436,-5.438779722338892
NMT2,-0.4648911126856312,4.611837223792454,-1.413315820652912,0.1667715791581057,0.6047077439653163,-5.438960751093944
ZMYM5,0.40748017597041564,4.608433874495042,1.444667800757082,0.15755738682318524,0.5952659068559463,-5.440579239234356
LYNX1,-0.47951139746576743,4.479613917952144,-1.41197983613421,0.16744215017879704,0.605603962025197,-5.440747822562688
TMEM260,-0.371166008789535,4.028413859124722,-1.3667449739432418,0.18167675461509994,0.622481932918053,-5.441344695554479
HIGD2A,0.3229906345554796,4.030102844411443,1.3667669105619504,0.18135656095292474,0.622481932918053,-5.441365147409415
DPYSL2,-0.4030279655188185,6.22371461125705,-1.4436091439918384,0.15785325642271972,0.5952659068559463,-5.442024892617326
NDUFV3,-0.2990102477035492,8.852487780815924,-1.4430886041062405,0.1579988960628961,0.5952659068559463,-5.4427353748234015
PRPF4B,0.284801239750176,6.7384752270731045,1.4427807271020257,0.15808508564354395,0.5952659068559463,-5.4431554880227715
SHISA5,0.38525756050638993,5.3439982835180135,1.4426780243010935,0.15811384536276277,0.5952659068559463,-5.443295613392331
TRIM45,-0.47633035937375556,4.992773624096641,-1.44266102685817,0.15811860553139162,0.5952659068559463,-5.443318803467533
CISD1,-0.2951843508462888,7.529968847712697,-1.4419589978276461,0.15831530917612288,0.5957414235471444,-5.444276389943018
DMTF1,0.3943581463644641,5.7209946441909185,1.4413578420305793,0.1584839025139095,0.5961107853223183,-5.4450960552800804
PHF13,0.49323787636459393,4.185310207150582,1.3637533034353702,0.18294099940915376,0.6247900234058387,-5.445137972095855
NPRL3,-0.4417720330910777,4.958835715970659,-1.4409042923587803,0.15861119378729277,0.5962157870738845,-5.445714262362594
STK38,-0.3696168193463256,5.264878757871757,-1.440756400236377,0.15865271800666286,0.5962157870738845,-5.445915808307041
TMC4,0.35699867097938,3.7359571442840416,1.091370518651126,0.2877347932475471,0.7165236429651678,-5.446083628350328
STXBP1,-0.40669588760704656,4.691528328833634,-1.4400450837520429,0.15885255698970552,0.5965687095938638,-5.446884928028952
WEE1,0.40957993293261374,4.325555770150632,1.439615230545185,0.15923962964299254,0.5965687095938638,-5.447504699425193
NDUFB6,-0.2839524613208466,6.8334421493777695,-1.4395575211426452,0.15898964884100994,0.5965687095938638,-5.44754895415643
CFAP58,0.362622244731134,3.845121712083149,1.0086125067660872,0.32488408178996553,0.7450359329013043,-5.447664202707541
MBD1,-0.3876243590890711,4.821819567959866,-1.4390083816322774,0.15914416664293732,0.5965687095938638,-5.448296605694227
KANSL1,0.34906997595210676,6.2616598728478365,1.4387307502678268,0.15922233215150983,0.5965687095938638,-5.448674503855507
LSM3,-0.3838254260751315,5.725012069587404,-1.438693844570493,0.1592327250203018,0.5965687095938638,-5.448724733221782
DENND4C,-0.4110473708049458,5.785642337854389,-1.4384175023251649,0.1593105617017762,0.5965687095938638,-5.449100804150637
PDS5B,-0.3003376074160009,6.208082983589228,-1.4381170111885415,0.15939523444111917,0.5966214892362534,-5.449509666533534
MDFIC,-0.3371303455118335,5.898102104863806,-1.4374418268851135,0.15958561827701293,0.5966214892362534,-5.4504280785449195
GTF2H3,-0.39229092924634124,4.5299424505543024,-1.4373895379078583,0.1596003698507945,0.5966214892362534,-5.450499188139
RBM15,0.3961061731956814,5.247729768560722,1.4373672896568264,0.159606646771934,0.5966214892362534,-5.450529443613668
TPK1,0.37243053918478664,3.830660563546486,1.2687778210943772,0.21476416570551793,0.6545009486373058,-5.450651506003483
ACSL5,0.33332580042268845,4.128397572988643,1.4372123036274345,0.16019875029310668,0.5979239294921381,-5.450804442588664
PKD1L1,-0.48831608824703476,4.727917191547913,-1.4370743117528582,0.1602376783750643,0.5979239294921381,-5.45099172981975
MTRR,0.3496442880338986,6.316834720393006,1.4367240241946715,0.15978821618669484,0.5970365004803525,-5.451404043480794
BANF1,-0.28466805837451314,6.983173107236095,-1.4360021725863577,0.15999216158018192,0.5975347146747925,-5.452385078757937
IL15RA,0.47124589118841165,4.099162020034445,1.4024000161361945,0.1705562158444024,0.608433056984932,-5.4534705855351095
PSMD1,0.29675200810154045,7.2098930642518795,1.434500382433339,0.16041712197077218,0.598293321071596,-5.454424695065228
RAB1A,0.30095700292795335,5.5114772097728055,1.4342800482584768,0.16047954460119673,0.598293321071596,-5.454723777231789
NIPAL3,-0.4279242056135093,4.510251428914609,-1.4339356027669143,0.16084305028357726,0.598293321071596,-5.455218760388524
PRDM4,0.3877129202281093,4.1523443075807736,1.3704358391802032,0.17992585548432266,0.6215264425626146,-5.455356960399982
NLRC5,0.39189437904839153,5.222567971947918,1.43381081084526,0.1606125475886026,0.598293321071596,-5.455360585818925
GBP2,0.47255931258212414,5.129215978054537,1.4325917184740449,0.16095849958709962,0.598293321071596,-5.457014171122063
EURL,0.32854719105160246,4.755138540244842,1.4325609496046292,0.16123303980710774,0.5984715859155934,-5.457081771893796
RSF1,-0.3169575912951288,6.268596317562261,-1.4322123524198165,0.16106627524834743,0.598293321071596,-5.457528491898385
ATP1A1,0.5111020792430452,5.404492802253697,1.432043306051721,0.1611143186484896,0.598293321071596,-5.457757635563631
RFC2,0.3634140647751605,4.047646273656171,1.3983408438197904,0.17176047622637905,0.609991149938668,-5.458836923505269
DEPTOR,-0.34318934624684516,7.432011280201711,-1.4306945501901795,0.1614980432320058,0.5990505070939096,-5.459585027016923
ADK,-0.31581479787557143,6.039933017425067,-1.4305803198820939,0.1615305751138251,0.5990505070939096,-5.459739724435743
GIN1,-0.3297761280888407,4.339088868698942,-1.429014985660234,0.16197689032152732,0.6004425855414305,-5.461858490527954
DMAC2,-0.39811903182706754,5.6591394304563005,-1.4283276892716485,0.16217316208600152,0.6009069486575441,-5.4627881350796885
LYRM4,-0.37001367504858385,4.155797211867242,-1.4278556476476223,0.1623080718635854,0.6011436377162027,-5.463426394256398
SRFBP1,0.44557948003823267,5.658112475126208,1.4263866862696866,0.16272846749140643,0.6022609895368036,-5.465411417639895
ANAPC1,-0.4355749347101048,5.546701303446418,-1.4263042548879798,0.16275208354846626,0.6022609895368036,-5.465522754418838
AGPAT1,-0.3589329386797644,4.868129303902275,-1.4257154213582648,0.16292085903121717,0.6023587723814726,-5.466317902563716
DNAJB11,0.44757877385847156,4.560072061683226,1.42564515595694,0.16320638625857106,0.6028876677897367,-5.466430549422311
CNOT4,-0.30168778957287845,7.397327194784724,-1.425084558206607,0.1631018341776576,0.6027645513735879,-5.46716948378026
TULP3,-0.38253030752293915,4.294013067373626,-1.424594702707773,0.1640884519400783,0.6042039533955783,-5.4678817595097415
PDS5A,0.32233270448211737,5.886857552654382,1.424460279222221,0.16328107624985205,0.6029004137445453,-5.4680118484563955
MFGE8,0.4747336297684992,7.02339402510764,1.4236426382125604,0.16351607057030623,0.6033147497565057,-5.4691146294715844
EFHD1,0.31868049972438595,4.170351186309549,1.4214398001067883,0.16415050203009804,0.6042039533955783,-5.472082880956429
AKAP9,-0.22234596033750087,8.521238105055868,-1.421439729561516,0.16415052237854008,0.6042039533955783,-5.472082975948592
SNX9,-0.41666971124999463,4.97765478255221,-1.4214287302106177,0.1641536951122949,0.6042039533955783,-5.472097786984088
CKB,0.3087555153257857,3.8526322814434817,1.3142371897208986,0.19887372335776785,0.6394373304578594,-5.472496440649477
CNKSR1,0.3049022709343072,7.280080204288948,1.4210949675610596,0.1642499910017185,0.6042039533955783,-5.47254716248806
EMC3,-0.38331678442332606,5.921226050443426,-1.420619852480609,0.1643871459494028,0.6042865885718738,-5.4731866924100885
SGSH,-0.45866956018470617,4.991993050265599,-1.4204301799096248,0.16444192526066706,0.6042865885718738,-5.473441948712728
TMEM220,0.3385059660952283,3.9428106496496147,1.4202083912788657,0.16477102995482756,0.6047077439653163,-5.473751927112477
LRRC28,-0.3186545816283912,5.209535103163875,-1.4192868160978667,0.16477244406219696,0.6047077439653163,-5.474980016981147
THAP4,0.32033780022412905,5.403141472775982,1.418848613905831,0.16489925602216676,0.6047077439653163,-5.475569201205883
MRE11,-0.3489936151871502,4.561737619348424,-1.4185890336152651,0.1649744124997809,0.6047077439653163,-5.475918143447865
MED28,-0.2903647123320301,6.572004892061569,-1.4182691171116533,0.1650670751923026,0.6047077439653163,-5.476348115058978
SLC35A4,0.3116694207165702,6.919333561137038,1.4180868868451106,0.16511987582828613,0.6047077439653163,-5.47659299625671
SLC39A11,-0.3195117838343364,3.9517660299169197,-1.3844549278046274,0.17593057115753263,0.6166634141390931,-5.4770908669276075
CCSER2,0.27694342030717145,8.764869013206619,1.4175676586197588,0.16527039331597876,0.6047077439653163,-5.477290582515611
SRSF11,-0.272376393901264,6.804821034292947,-1.4175671286715712,0.16527054699608876,0.6047077439653163,-5.477291294388412
TBRG4,-0.3957955029841669,6.463620432620055,-1.417506530250262,0.16528812072241209,0.6047077439653163,-5.477372693935759
IRF2,-0.4068038847897961,5.491457948664034,-1.4172184549522617,0.16537168351176515,0.6047077439653163,-5.477759612264289
IL34,-0.3823162519057619,3.7603126118945753,-1.1028143005176454,0.28587705814395725,0.7162954376584305,-5.478315761258017
ACO2,-0.3125903042586682,9.571241908381193,-1.4166752845733728,0.16552933269959363,0.6047077439653163,-5.478488962853104
UCP2,-0.35566635429941584,6.778800891988143,-1.4161599337844457,0.16567901666100573,0.6047077439653163,-5.479180728865139
NPRL2,-0.3718100531672439,5.755743377887615,-1.4158721855484084,0.16576263955092044,0.6047077439653163,-5.47956688208471
PTPN11,0.2963880516582824,7.002441020821045,1.4152419908426683,0.16594589703210869,0.6047077439653163,-5.4804123493145935
PLA2R1,-0.3686535100347603,3.7701948447317335,-0.860692569602502,0.39846254753808796,0.7955151072929555,-5.48067175840482
IPP,-0.42887067124637923,4.997589926684822,-1.4144155441303543,0.16618646465736933,0.6047077439653163,-5.4815206012210815
TLE1,-0.45458489080166853,5.164560039009477,-1.414380013529216,0.16646146028128153,0.6047077439653163,-5.481573204531193
DNAJC13,-0.32440993091463444,6.221079194371334,-1.414163037099,0.16626002066264609,0.6047077439653163,-5.481859094516868
CYP51A1,0.3255550778319245,3.7106243920104816,1.1527452794730675,0.2596820372493728,0.6954495555605954,-5.482030293350249
FAM210A,0.4314839425938537,5.418281568049204,1.4135650019441715,0.16643433190891002,0.6047077439653163,-5.4826605646631075
ORMDL3,-0.37657505379707334,4.792872505530483,-1.4133080926122363,0.16650925813239636,0.6047077439653163,-5.4830047750044075
SDR39U1,-0.3527011259256936,4.642282833638639,-1.4132841928740132,0.16651622970793434,0.6047077439653163,-5.483036793348711
ACADM,-0.3434063065762487,8.315697349220928,-1.4129511280986249,0.16661340884875114,0.6047077439653163,-5.483482948309941
NUP155,-0.43476274374133617,5.229756110422789,-1.4125588639911562,0.1667279177900019,0.6047077439653163,-5.484008283637346
MANBA,0.35712473438063785,4.123348542744723,1.4123561380245602,0.16828713027040776,0.605603962025197,-5.484289754010073
VWA7,0.36976928031217415,4.321263519770652,1.3045979037227027,0.20209592668154663,0.6409630725309374,-5.484409148155302
GTPBP2,-0.4014265007266973,4.592037987028739,-1.3783235736443487,0.17722357438923544,0.6185205875109339,-5.48516893026581
SEC61A2,0.33624316229176054,4.10846850854098,1.4116403500409904,0.16783955543755558,0.605603962025197,-5.48524260893349
MAPK8IP1,0.3556327535834498,3.5405071231389065,0.7396333991268675,0.4731207050720989,0.8344009823100215,-5.486194732672781
DNM2,-0.32004528118658193,6.583787175222957,-1.4106960378905358,0.16727255326335783,0.605603962025197,-5.486501284241474
ANKAR,-0.35877410623696093,4.638109607379757,-1.3770353582842891,0.17819096332199644,0.6190284541570048,-5.486778491021012
ATP1B1,0.3386300289495745,7.469540148146752,1.4099849703675524,0.16748081603237067,0.605603962025197,-5.487452127772282
UFSP2,-0.42066902958585306,5.617620852189653,-1.4095765727593934,0.16760052246267054,0.605603962025197,-5.4879980468138445
ECH1,-0.3517828394032829,8.461076428664294,-1.409416847023035,0.16764735831110042,0.605603962025197,-5.488211519441008
DDIT3,0.36657398690846943,5.225760167782097,1.4093452257007022,0.1676683629258966,0.605603962025197,-5.488307233990981
UBE2B,0.29099418115997633,8.002991704986915,1.409142434521478,0.1677278473360648,0.605603962025197,-5.488578220155739
CLPP,0.43850257896383305,4.756986547949754,1.4085228396373355,0.16790969459883487,0.605603962025197,-5.48940595886089
PFDN2,0.3118552548678917,5.0173942144686725,1.4083201306520747,0.16796922196812342,0.605603962025197,-5.489676694727719
FBXO7,0.321869225145484,4.962427090219226,1.4078743644227472,0.16810018352377482,0.605603962025197,-5.490271933340507
RASA1,-0.32535699413728114,5.541702257797567,-1.4074190615913311,0.168234029426146,0.605603962025197,-5.490879733437599
DNM1,-0.4334221644773515,3.920717876788687,-1.2342441245355134,0.22792148371287185,0.6663575518163072,-5.490953638817446
ZNF589,-0.4394991274797606,4.5633390227864785,-1.407210698747363,0.16855946461219234,0.605603962025197,-5.491154887746092
RNF7,-0.27382323225996075,6.152764728203588,-1.4068173627284697,0.1684110396217915,0.605603962025197,-5.491682694801444
JUP,-0.3649226146685711,7.649796631823554,-1.4065999044572233,0.16847504825701815,0.605603962025197,-5.49197281569466
PSMC5,-0.30812608503829075,6.873988542786673,-1.4064024186190607,0.1685331945376631,0.605603962025197,-5.4922362559196545
ICE2,-0.413357843213765,5.620656837762709,-1.4059092159259152,0.16867847817490064,0.605603962025197,-5.4928940300092695
SGSM3,-0.3396131441567354,5.37681697229613,-1.4057134842354986,0.16873616240758765,0.605603962025197,-5.4931550164079175
UBAP1,0.34142579441487175,5.799485759908673,1.404583868631506,0.1690693742062026,0.6060391485680685,-5.494660601642145
HDAC2,0.42234123733293405,5.466278641157834,1.4045741358414119,0.16907224740271887,0.6060391485680685,-5.494673569117454
SLC6A8,0.5831151274089157,6.818988575920801,1.4037109371666399,0.1693272225616749,0.6066961407872374,-5.4958233333771505
GOLGA8B,-0.39036543729173,3.991624557834583,-1.2943314105437536,0.20809443049240128,0.6465419591915358,-5.4960192012108635
ZNF462,0.3861146333468959,7.442810237253178,1.4034086849878509,0.16941657416955636,0.6067594021146658,-5.496225778951949
UBE2D2,-0.33598652008812646,5.801204433166193,-1.4028058379466641,0.1695948976625408,0.6069311104479228,-5.497028233203528
ZNF620,0.3151659975212908,3.848433418794979,1.1924153831460045,0.24549007684954324,0.6807282176860041,-5.497176441847026
SLC38A3,-0.5032305195862428,6.869588592112201,-1.4024820491074226,0.16969073574145377,0.6069311104479228,-5.497459104379536
MRM2,-0.3752581817974505,4.6632910410464685,-1.402316575098464,0.16973973066382836,0.6069311104479228,-5.497679269223529
EIF5,0.2416544953394517,8.752841954264076,1.4022772326868624,0.16975138112137933,0.6069311104479228,-5.497731611300044
CARD10,0.3433669898478011,4.041401251923278,1.368424055494068,0.18115630819006878,0.6222773787611323,-5.497914426065916
ZNF585B,-0.3233961595973267,4.000552161575287,-1.3216109307560489,0.19678727466958865,0.6390837721209194,-5.498411895895043
RGL2,0.41049034497613146,4.693207299666636,1.4015248203185071,0.16997431323059087,0.6074715425973356,-5.498732387131661
PATL1,0.3395517184083925,6.01761225444046,1.401104969156605,0.170098810381963,0.607659870098165,-5.4992906190463495
BRAT1,-0.39808364967403875,4.280874909560126,-1.3664011080333902,0.1811758786798334,0.6222773787611323,-5.50063199204736
NUCKS1,-0.26092017918533283,7.1567604047666595,-1.3999671331593013,0.17043656797013393,0.608433056984932,-5.500802731647026
LOXL2,0.5912171029757216,4.760925283450615,1.3661902493921931,0.18096455519890575,0.6222773787611323,-5.500950741743431
NME4,-0.41235520476383325,5.182883374058594,-1.3994740961588534,0.1705830848768603,0.608433056984932,-5.501457607369604
NCOA2,-0.3611755979338671,5.401600267953459,-1.3994077202736457,0.170602817467239,0.608433056984932,-5.501545755368799
MTERF2,0.3605197892712524,4.157603817817585,1.3991488856485026,0.17094335828800244,0.6090899048922527,-5.5018778481242085
STRN4,0.38078533436544504,5.085318961747629,1.3982260802659159,0.17095440074621848,0.6090899048922527,-5.503114365142573
RFXANK,0.3674875719748716,4.215411465699482,1.2240886278939793,0.23058585237574825,0.6669337213451666,-5.503328599722087
PCMT1,-0.2635956059874136,8.423015566099439,-1.3978773760106602,0.1710582618184825,0.6090899048922527,-5.503577039522304
DECR1,-0.37832481763757375,7.716153230188711,-1.3976788546960288,0.17111741314211207,0.6090899048922527,-5.503840399437088
MTIF3,-0.26804922982009227,6.684831827680821,-1.3975141513867444,0.17116650020094684,0.6090899048922527,-5.504058870849613
HDAC4,0.30160193143064085,7.085604721377825,1.3973386378097206,0.17121882119090973,0.6090899048922527,-5.504291656360061
NFKB1,0.36111889966739774,5.081669124857945,1.396539704525079,0.1714571429485917,0.6096814288966099,-5.505350961062321
MTSS2,-0.34615643863727374,5.809509729732166,-1.3961526202052716,0.17157270335903607,0.6098361144592701,-5.505864001705099
APAF1,0.4479135904811695,4.190648963709943,1.2870371079190748,0.2077447883414979,0.6461389723388815,-5.506044746205352
SKP2,-0.47173413212253745,4.4034123778998655,-1.3957836501924628,0.17194623913472604,0.6103947239082158,-5.506337759520176
CTNNB1,-0.29977634183499013,6.2410546655055,-1.3955387158387929,0.17175610355378357,0.609991149938668,-5.50667740938365
ANKRD50,0.4221237359177836,4.4255501365950884,1.3953718653081644,0.17234861425951734,0.6106242192900607,-5.506865908159483
PLEC,0.2124356818889659,9.87187523582254,1.394239749880104,0.17214466653946184,0.6106242192900607,-5.508397455897958
AMPD2,0.43643611861411635,4.152209907773376,1.3133203978767214,0.19952894063895105,0.6394373304578594,-5.5087307952870175
XPNPEP3,-0.49245325534634254,5.2380425842157665,-1.3938195965015625,0.1722704949112468,0.6106242192900607,-5.508953503315481
PCBD2,-0.31387394336411756,6.520933950877656,-1.3934425950563778,0.17238346117673334,0.6106242192900607,-5.5094523146905505
LRIG1,0.3533621400220879,5.74576446222298,1.3933864637841704,0.17240028552786318,0.6106242192900607,-5.509526571808647
CCT6B,0.3265086076187971,3.886683829780109,1.3108736974505986,0.20071890781027354,0.640661062260207,-5.511634647071346
PCCB,-0.2901155765149861,6.4952645213921025,-1.3917692447300503,0.1728855689505312,0.6119324843280408,-5.511664876737996
CUTC,-0.275359935205266,8.205032735089647,-1.3904402260053854,0.1732851687667229,0.6126107729874524,-5.513420463395957
ST7,-0.41533037598791633,4.623526648752207,-1.3904096766853993,0.1732943625820585,0.6126107729874524,-5.513460800389188
SPOUT1,-0.40096372831552607,4.172132069199965,-1.2793995578355297,0.21182063839622542,0.6520551700083282,-5.514698145568509
ALKBH1,0.36501187956893677,4.443789797975507,1.3891672588933555,0.17366859064799092,0.613197858933867,-5.515100606040067
TEAD3,0.454626270015841,5.255836280421536,1.3891366924468467,0.1736778054903083,0.613197858933867,-5.515140932706024
SMOX,0.372819915540191,3.8577861884509375,1.1748471284148438,0.25348356049914117,0.691982344177512,-5.515937377825009
AHNAK,0.26663954758496544,10.718964699486339,1.388124935575667,0.17398303427691209,0.6140193574168086,-5.516475308731163
PUS3,0.3399284171306869,4.6107631548868815,1.3879090648792751,0.17458967415459675,0.61513422663212,-5.516711506628649
CBLL1,-0.3302835134557691,6.047764826220192,-1.3876770952493696,0.1741182730855034,0.6142404940069259,-5.517065675216638
MERTK,-0.3976192077018359,4.011621677047265,-0.8529963351883051,0.4019038026264662,0.7972925502415463,-5.517159177587711
ENTPD5,-0.4136077691348481,5.240021032083406,-1.3868632681114723,0.17436424234058415,0.6148519095534849,-5.518138069748181
TTYH3,0.38718842799605735,4.240819833318556,1.3195997800592176,0.1964617660962237,0.6390462799610542,-5.520001354288167
B4GALT6,-0.4262027177728438,3.915610143902922,-1.1724672391053754,0.2518216069047594,0.6901445140009647,-5.5203095716085695
KHNYN,0.4224561727144014,4.640960380530852,1.31931647378992,0.1962661809597774,0.6389493696187055,-5.520448504615779
MPP1,-0.42896409330563046,6.08292276396083,-1.3850639673298,0.1749090201190231,0.6158336897439288,-5.5205070486520995
MGST2,-0.41699006664547067,4.8031711375629325,-1.350650551095796,0.18584493932116397,0.6283113457877554,-5.520981355682229
MEF2A,0.30624164994819214,7.940149392741898,1.3841203219737168,0.17519525904882938,0.6163459671701488,-5.521748365526986
RBMS2,-0.4113610292944454,5.618435762596012,-1.384022646540163,0.17522490807176863,0.6163459671701488,-5.521876809419912
TIMP2,-0.4447187465892899,4.902029903158261,-1.3834335982703223,0.17540379438704717,0.6166349026485283,-5.522651240627617
PLEKHA2,0.3539510753769415,4.249238044567771,1.3489380405150255,0.1869565931892372,0.6296188863071828,-5.523047002950279
WARS2,0.3306873120899083,4.142414925307588,1.3830086454087767,0.17636941820417698,0.6174208851125628,-5.523118503882906
SCARB1,0.402059253718404,5.104454877993247,1.3830326492652427,0.17552563871916632,0.6166349026485283,-5.523178206436025
THAP2,-0.40670342471185883,4.696414166493578,-1.3827878092699826,0.1758623958028776,0.6166634141390931,-5.5234714505929245
N4BP2,-0.3898723687714676,4.166710783088596,-1.3825589961542903,0.1759319639523241,0.6166634141390931,-5.523771840995244
MT-CYB,-0.2696875121038538,14.786481489520813,-1.381571243156907,0.17597030311644082,0.6166634141390931,-5.525097773074256
MRPL13,0.4491294260685006,5.505687707225432,1.3815691210700694,0.17597094944415806,0.6166634141390931,-5.525100559132315
ZNF428,0.3201690557195507,3.7732852929897973,0.6875417092067304,0.49981362411549857,0.8473052620347759,-5.525106373217941
PSMC1,-0.2785540944079985,6.57989848766297,-1.3811018898980285,0.17611329985708424,0.6169068115440828,-5.525713887370689
S100A16,0.46530923035669947,4.692907136203725,1.3810018498173577,0.17640596717501794,0.6174208851125628,-5.525814919151694
PLD2,0.35099549376918393,4.063102547169105,1.3137442910518433,0.19938805052973976,0.6394373304578594,-5.52697705652319
CAMSAP1,0.34508096071343886,6.459736269322497,1.3798210658988297,0.17650398557548594,0.617508569626018,-5.527394258452691
CHIC2,0.4382649748237668,4.304667342771027,1.3793274185945479,0.1778049336555999,0.6188818932208937,-5.527899027132369
CTH,0.3856091549360343,3.870503697676319,1.1092719058656286,0.2780569145353559,0.7104685256687914,-5.527960848079329
ESRRA,-0.3698028146286454,4.492931867410368,-1.3783709937411475,0.17694710994901566,0.6185205875109339,-5.529294993534538
MPDU1,0.3267764728659328,3.8783644396784682,1.311420536506866,0.20053668514256756,0.640661062260207,-5.529732441196333
DENND11,-0.3876145936881743,4.6165875162217285,-1.3780002011639587,0.17732249077137874,0.6185205875109339,-5.529747497797462
USF2,-0.35037934198281295,5.147181103134473,-1.3778556536971516,0.17710479979091473,0.6185205875109339,-5.529970064438437
YWHAB,0.27613682073905466,6.495284268725319,1.3778329182273408,0.1771117591747817,0.6185205875109339,-5.529999841627481
PDCD2,0.3963880801877737,4.29719197024672,1.3776414684220109,0.17743227377625526,0.6185205875109339,-5.530216978241918
SRPX2,0.39058674481970446,4.471535958059249,1.3774215301616346,0.17872279015335635,0.6191285194710826,-5.530342731157533
SELENOO,0.34127604743751716,3.906309315832872,1.311312611542829,0.19892463519548056,0.6394373304578594,-5.530439730981163
TCF7,0.4058412394364703,4.40936029152393,1.3769607928719079,0.1773788794705532,0.6185205875109339,-5.531141753746444
KBTBD3,-0.3875608084843485,4.678703726719667,-1.3425101665553971,0.1884417792483907,0.6308476177923775,-5.531392517268113
CHD9,-0.2849498276699789,7.451070001773923,-1.3766535874850692,0.17747304691358576,0.6185205875109339,-5.531543837452869
TBX1,0.38512040764257804,4.34081302884288,1.342264536919179,0.1890868406011625,0.6314759810335138,-5.531563782207929
TARS2,-0.3115500972820211,5.634860905050253,-1.3764870695845457,0.17752410576202982,0.6185205875109339,-5.531761749790901
SPATA5,-0.4501175803189703,4.992048081806078,-1.3758898089177949,0.17770733580541073,0.6188818932208937,-5.532543156526994
NOL11,0.37171799982710674,5.714138217439501,1.3752233791946158,0.1779119592680389,0.6188818932208937,-5.533414700678674
ALG2,0.3802640368828021,4.364981233779192,1.3750245036646964,0.1779730583265009,0.6188818932208937,-5.5336747132253885
SETDB1,-0.3192624581017478,5.322805513048324,-1.3749581563031499,0.177993445362124,0.6188818932208937,-5.533761449184279
ALG3,0.34843095435864235,5.019746873356313,1.3745958594678553,0.1781048029498402,0.6190147627780278,-5.534235014152436
FBXW7,0.31955742161638767,6.693899997353037,1.374107372168266,0.17825503282294938,0.6190284541570048,-5.534873348464385
ASAH2B,-0.33591217843282717,3.9036029154080514,-1.2215684708924153,0.232217458006832,0.6690984718563057,-5.535152402489904
BAG4,-0.42130629036117817,5.427747333954814,-1.373472602097223,0.17871195464857914,0.6191285194710826,-5.535664871092168
SREK1IP1,-0.3653019977026055,4.952058323249189,-1.3733280236562702,0.17849491821702385,0.6191285194710826,-5.53589134791341
SLC50A1,0.41517427528635276,4.03139216311519,1.3062498411276169,0.20121415619690178,0.640661062260207,-5.536516292605901
CEP57L1,-0.4307878425167564,4.6426176264749435,-1.3728380972956633,0.178645847054902,0.6191285194710826,-5.536531034518749
C12orf45,0.4056603248888573,4.372673838811772,1.3383303721060598,0.18978598846041855,0.6317975761649076,-5.536716381537182
FAM122C,0.31749307646524105,3.910349868933421,1.2184481309482655,0.23621923973548214,0.6732220185610158,-5.537090904324498
RAB11FIP3,0.41461345283936435,4.859890848478607,1.3719867816290543,0.1789083427349733,0.6195177187258916,-5.537642094252672
SMC1A,0.318651993005135,6.431283880562206,1.371720391426617,0.17899054328640862,0.6195488620993359,-5.537989635928401
